ID,Name,Polymer_SMILES,Monomer_SMILES_1,Monomer_SMILES_2,Egc,Egb,Eib,CED,Ei,Eea,nc,ne,Xc,Xe,epse_6.0,epsc,epse_3.0,epse_1.78,epse_15.0,epse_4.0,epse_5.0,epse_2.0,epse_9.0,epse_7.0,epsb,TSb,TSy,YM,permCH4,permCO2,permH2,permO2,permN2,permHe,Cp,Td,Tg,Tm,rho,LOI,SELFIES
P010071,polybutadiene,*CCC=C*,C=CC=C,,3.170022,2.792348,3.4469779,96.348404,5.271536,1.6615328,1.9736031,1.6354828,27.294636,29.917368,3.5738382,4.6587615,3.944862,4.230926,2.699709,3.7946553,3.6750758,4.169925,3.2441,3.4611156,34.780853,4.360794,13.585781,513.02856,21.63044,229.26312,224.76732,49.71724,15.680868,146.88834,1.4407973,607.9469,330.864,452.30414,1.0400712,19.583332,
P010072,"1,4-poly(buta-1,3-diene)",*CCC=C*,C=CC=C,,3.170022,2.792348,3.4469779,96.348404,5.271536,1.6615328,1.9736031,1.6354828,27.294636,29.917368,3.5738382,4.6587615,3.944862,4.230926,2.699709,3.7946553,3.6750758,4.169925,3.2441,3.4611156,34.780853,4.360794,13.585781,513.02856,21.63044,229.26312,224.76732,49.71724,15.680868,146.88834,1.4407973,607.9469,330.864,452.30414,1.0400712,19.583332,
P010073,polydiazoethane,CC(*)*,CC=[N+]=[N-],,5.0310383,4.8391056,4.258296,81.02575,6.048883,0.79235923,1.7430271,1.5026968,27.417763,27.993282,2.847672,3.6143107,3.0790303,3.2139454,2.3692317,3.0005534,2.9152615,3.1912057,2.6387188,2.7676623,27.834038,12.667633,16.604393,548.7373,17.828808,182.62643,173.66672,40.454205,12.985876,112.47817,1.3096169,583.418,306.54395,420.85852,1.1037164,20.989212,
P010074,polyacetylene,*C=C*,C#C,,2.259428,1.8823704,3.1309602,102.3165,4.8402786,2.0197227,2.053701,1.665684,26.166304,25.888401,3.8231022,4.9817758,4.2609763,4.593302,2.794569,4.0920587,3.9448664,4.5246487,3.4410172,3.687332,24.415686,19.907795,26.15953,899.09875,21.018272,224.79367,211.52235,48.026558,15.174976,134.6485,1.2626207,607.074,356.85144,479.52625,1.1551927,22.93217,
P010075,poly[(but-2-ene)-alt-ethylene],CC(*)C(C)CC*,CC=CC,C=C,5.6206303,5.724483,4.4108415,78.706726,6.4156914,0.5766206,1.6976564,1.4802183,16.558058,21.366974,2.5937276,3.447148,2.7605886,2.8730426,2.2734697,2.6991591,2.639693,2.8445334,2.444906,2.5378523,23.990543,12.108688,12.216301,472.8994,43.808865,513.7386,504.727,110.41812,33.5332,323.03644,1.3739505,580.2291,332.27478,437.66238,0.9188425,16.304012,
P010076,poly(cyclopentene-alt-ethene),*CCC1CCCC1*,C1CC=CC1,C=C,6.0764446,6.228694,4.4338098,76.0007,6.846998,0.4167968,1.673197,1.4743351,28.560452,32.424133,2.5171967,3.256229,2.6440609,2.7341387,2.25798,2.6000576,2.548729,2.7124732,2.3902464,2.4714165,50.335243,15.928841,13.124329,475.61816,9.660014,78.67604,78.14302,19.017681,6.635893,56.57759,1.6013345,602.2897,330.80814,436.4367,0.94111884,16.102844,
P010077,poly(cyclodecene),*CCCCCCCCC=C*,C1CCCCC=CCCC1,,3.8991055,3.6865108,3.7720418,79.98924,5.4939513,1.0895362,1.7900599,1.5325825,17.73231,24.785246,3.0430448,3.9009662,3.2938628,3.4558485,2.4332664,3.2063107,3.1207113,3.4185727,2.787625,2.9554415,54.89263,0.0001,0.0001,0.0001,18.982084,177.45932,164.48837,39.92978,13.307516,106.50564,1.5491817,593.796,263.3579,376.68915,0.9151983,13.768448,
P010078,poly(docos-1-ene),CCCCCCCCCCCCCCCCCCCCC(*)C*,CCCCCCCCCCCCCCCCCCCCC=C,,4.997013,5.0225782,4.2402906,65.62765,5.9806957,0.4848764,1.6219432,1.4298152,10.686153,18.272541,2.542137,3.22398,2.682845,2.7196963,2.2469757,2.6377332,2.5913684,2.716907,2.3981133,2.4849534,72.95483,0.0001,0.0001,0.0001,18.805038,157.772,141.01295,36.808247,12.855055,89.79346,1.4793042,556.8634,234.04889,329.9049,0.873075,12.636087,
P010079,poly(trans-cyclododecene),*CCCCCCCCCCC=C*,C1CCCCCC=CCCCC1,,3.9928005,3.814138,3.8067882,77.34184,5.5400662,1.009592,1.7463516,1.5068518,16.507582,24.051725,2.919315,3.7246397,3.1369834,3.2678714,2.3765485,3.0634804,2.9892123,3.2386656,2.6860445,2.836244,59.853134,0.0001,0.0001,0.0001,16.797485,145.60562,131.20001,33.45811,11.513738,84.543594,1.5553623,587.2049,253.51286,362.24475,0.90320116,13.493366,
P010080,poly(hexadec-1-ene),CCCCCCCCCCCCCCC(*)C*,CCCCCCCCCCCCCCC=C,,5.2595325,5.241805,4.262351,67.307655,6.192178,0.4709791,1.6502256,1.4509258,15.35405,22.45189,2.6067019,3.3200223,2.7658396,2.82086,2.2686605,2.7105944,2.6586437,2.8128119,2.443963,2.544765,71.94193,0.0001,0.0001,0.0001,18.57513,160.23251,143.44304,37.00784,12.761152,90.65074,1.5275439,561.491,242.90407,340.8275,0.8726653,13.2858715,
P010081,poly(cyclooctene),*CCCCCCC=C*,C1CCCC=CCC1,,3.716616,3.4568949,3.6853817,85.9488,5.4465246,1.2611061,1.8446145,1.565243,21.2513,27.415215,3.223964,4.134701,3.5096562,3.7075462,2.522924,3.4062326,3.3106048,3.660981,2.9411001,3.1304395,50.578392,0.0001,1.6885986,174.94116,19.023045,181.51126,171.8429,40.645084,13.410508,112.61138,1.548538,607.6486,277.29504,396.5664,0.94830024,15.318884,
P010082,trans-polycyclopentene,*CCCC=C*,C1CC=CC1,,3.6695657,3.30097,3.5758395,98.72186,5.5968,1.5434225,1.9317721,1.6182525,28.83115,32.387383,3.4715896,4.505457,3.8069446,4.063212,2.6583443,3.6732664,3.5644712,4.006917,3.1614757,3.3693526,45.442688,0.97117615,8.40163,335.20154,18.054228,180.97488,177.88536,39.922264,12.851893,117.65624,1.5203897,618.65155,314.643,437.9889,1.0077603,18.658817,
P010083,"poly(3,3-dimethylbut-1-ene)",CC(C)(C)C(*)C*,CC(C)(C)C=C,,5.6872454,5.775199,4.442344,77.910446,6.4077277,0.5104284,1.6788929,1.468655,16.118025,20.317392,2.552833,3.412121,2.7081137,2.8243232,2.2568834,2.6468253,2.5948174,2.7928686,2.413004,2.495171,18.527122,15.945808,18.339981,678.1118,45.352043,528.40283,520.1696,114.13798,34.652725,333.4945,1.3129059,596.0503,333.3263,445.38162,0.9506378,17.05846,
P010085,polycyclohexene,*CCCCC=C*,C1CCC=CC1,,3.868411,3.5414162,3.6651945,94.8342,5.6578417,1.391922,1.8871427,1.5942901,27.719286,32.180317,3.3589568,4.3251457,3.6649182,3.8889413,2.6036167,3.5461605,3.447326,3.838059,3.0652723,3.2637112,50.18785,0.0001,5.1182632,256.891,17.00117,163.06174,158.03923,36.4231,11.941607,104.60651,1.5593492,620.7342,297.87515,422.6339,0.98253894,17.550879,
P010085,polycyclohexene,*CCCCC=C*,C1CCC=CC1,,3.868411,3.5414162,3.6651945,94.8342,5.6578417,1.391922,1.8871427,1.5942901,27.719286,32.180317,3.3589568,4.3251457,3.6649182,3.8889413,2.6036167,3.5461605,3.447326,3.838059,3.0652723,3.2637112,50.18785,0.0001,5.1182632,256.891,17.00117,163.06174,158.03923,36.4231,11.941607,104.60651,1.5593492,620.7342,297.87515,422.6339,0.98253894,17.550879,
P010086,poly(pentadec-1-ene),CCCCCCCCCCCCCC(*)C*,CCCCCCCCCCCCCC=C,,5.2543697,5.2308865,4.25715,67.32848,6.187701,0.46738732,1.6564707,1.4557543,15.361036,22.389042,2.6256492,3.341031,2.7871525,2.8450902,2.275657,2.7303681,2.6779692,2.8361163,2.4580226,2.5626576,68.81984,0.0001,0.0001,0.0001,18.379488,157.94934,141.65996,36.519707,12.603381,89.456764,1.5242465,562.6865,247.75095,347.11462,0.8699994,13.223133,
P010088,poly(hex-3-ene),CCC(*)*,CCC=CCC,,5.302356,5.2411003,4.3735886,74.07035,6.1037884,0.5261804,1.7171844,1.4919341,22.977736,25.31527,2.7101312,3.5071316,2.9141812,3.0410142,2.3227828,2.8412147,2.7663133,3.015438,2.5361438,2.6416023,29.125305,10.102959,13.207367,478.81384,26.703577,300.78268,297.18073,65.38646,20.158894,193.45404,1.3369677,589.15936,306.88647,420.26575,1.0332068,18.212772,
P010088,poly(1-diazopropane),CCC(*)*,CCC=[N+]=[N-],,5.302356,5.2411003,4.3735886,74.07035,6.1037884,0.5261804,1.7171844,1.4919341,22.977736,25.31527,2.7101312,3.5071316,2.9141812,3.0410142,2.3227828,2.8412147,2.7663133,3.015438,2.5361438,2.6416023,29.125305,10.102959,13.207367,478.81384,26.703577,300.78268,297.18073,65.38646,20.158894,193.45404,1.3369677,589.15936,306.88647,420.26575,1.0332068,18.212772,
P010089,poly(tridec-1-ene),CCCCCCCCCCCC(*)C*,CCCCCCCCCCCC=C,,5.278233,5.2503104,4.2612,67.92919,6.195007,0.46078885,1.6721919,1.4676208,16.142092,22.893368,2.6661866,3.3946128,2.8372798,2.904336,2.2917833,2.7747164,2.7205362,2.8927894,2.4886417,2.6012022,63.589622,0.0001,0.0001,0.0001,18.645836,162.12704,146.54149,37.34404,12.81153,92.52703,1.5266399,565.2975,257.31482,360.08044,0.8688644,13.235182,
P010090,poly(undec-1-ene),CCCCCCCCCC(*)C*,CCCCCCCCCC=C,,5.4160967,5.3936734,4.289337,70.251755,6.2958245,0.47358346,1.6823115,1.4754848,18.339434,24.58572,2.6708522,3.4256606,2.8479605,2.9254494,2.2964008,2.7804413,2.7251854,2.9106271,2.4929252,2.6065295,59.48661,0.0001,0.0001,0.0001,20.033777,181.51474,166.23082,41.362457,13.944782,105.23399,1.5367728,568.50555,262.799,368.5974,0.8791945,13.799208,
P010091,poly[methyl(3-vinyl)cyclohexane],CC1CCCC(C1)C(*)C*,CC1CCCC(C1)C=C,,6.2794676,6.4839234,4.4531527,79.609604,7.066414,0.44030344,1.6742021,1.4704995,24.268415,28.662088,2.5632172,3.3063245,2.693324,2.7843547,2.2560432,2.6566052,2.5998902,2.7564445,2.4152417,2.5079856,47.349,24.225075,18.322124,608.86523,18.281158,187.6052,187.66689,42.29282,13.458787,125.82354,1.5336623,583.25916,338.3058,440.92212,0.9174861,15.62985,
P010091,poly[vinyl(3-methyl)cyclohexane],CC1CCCC(C1)C(*)C*,CC1CCCC(C1)C=C,,6.2794676,6.4839234,4.4531527,79.609604,7.066414,0.44030344,1.6742021,1.4704995,24.268415,28.662088,2.5632172,3.3063245,2.693324,2.7843547,2.2560432,2.6566052,2.5998902,2.7564445,2.4152417,2.5079856,47.349,24.225075,18.322124,608.86523,18.281158,187.6052,187.66689,42.29282,13.458787,125.82354,1.5336623,583.25916,338.3058,440.92212,0.9174861,15.62985,
P010092,poly[methyl(4-vinyl)cyclohexane],CC1CCC(CC1)C(*)C*,CC1CCC(CC1)C=C,,6.2393885,6.4521046,4.4472723,79.765305,7.0351515,0.45580018,1.677068,1.4717143,24.10054,28.639915,2.567947,3.3136687,2.7002,2.7936018,2.2579615,2.6635306,2.6047409,2.7642322,2.4198084,2.5124538,44.493607,24.857056,18.834003,638.99084,20.400732,215.01309,214.40926,48.03369,15.138049,142.58527,1.5372103,583.027,339.37888,442.18658,0.91490626,15.738144,
P010092,poly[vinyl(4-methyl)cyclohexane],CC1CCC(CC1)C(*)C*,CC1CCC(CC1)C=C,,6.2393885,6.4521046,4.4472723,79.765305,7.0351515,0.45580018,1.677068,1.4717143,24.10054,28.639915,2.567947,3.3136687,2.7002,2.7936018,2.2579615,2.6635306,2.6047409,2.7642322,2.4198084,2.5124538,44.493607,24.857056,18.834003,638.99084,20.400732,215.01309,214.40926,48.03369,15.138049,142.58527,1.5372103,583.027,339.37888,442.18658,0.91490626,15.738144,
P010093,poly(4-vinylcyclohex-1-ene),*CC(*)C1CCC=CC1,C=CC1CCC=CC1,,5.2814684,5.3078947,4.2075405,86.67776,6.3724036,0.924296,1.7572894,1.5185857,21.307589,26.921047,2.881349,3.7255912,3.1160457,3.261957,2.3622506,3.037696,2.9519114,3.223037,2.6617355,2.8109229,20.925253,23.906166,25.232727,1015.43054,31.126213,363.1224,360.90585,78.172,23.821241,237.92859,1.532544,597.46735,335.46637,449.84918,0.924637,16.42226,
P010094,"1,4-poly(2-butylbuta-1,3-diene)",CCCCC(*)=CCC*,CCCCC(=C)C=C,,3.9197075,3.7249749,3.7489815,86.2561,5.5714254,1.2655238,1.86155,1.5713954,18.127792,24.304329,3.1427636,4.1548095,3.4635985,3.6836007,2.4833088,3.3422694,3.234026,3.6347942,2.8657763,3.048859,36.233673,0.0001,4.015362,213.90002,30.704248,347.19498,343.31738,74.88323,23.095423,224.45801,1.4926233,596.48016,313.857,426.8106,0.92917246,15.104582,
P010095,"1,4-poly(2-ethylbuta-1,3-diene)",CCC(*)=CCC*,CCC(=C)C=C,,4.322567,4.1423354,3.897714,82.3272,5.7347875,1.0695362,1.8424965,1.5633029,20.290613,25.904436,3.1348953,4.081959,3.449238,3.6526244,2.4851458,3.333743,3.227241,3.6113079,2.8658628,3.0453517,39.232384,0.59297943,7.8191147,336.16492,33.19551,382.33496,379.92053,82.09478,25.102978,247.79788,1.4929533,588.83984,321.37677,441.3648,0.9509007,16.310131,
P010096,"1,4-poly(2-heptylbuta-1,3-diene)",CCCCCCCC(*)=CCC*,CCCCCCCC(=C)C=C,,3.9720452,3.7748666,3.7852414,83.11854,5.567691,1.1538937,1.8174012,1.5485032,13.978285,21.077934,3.0959873,3.9865575,3.3781247,3.5582793,2.4513626,3.2771058,3.1807218,3.518046,2.821715,3.002154,41.995766,0.0001,0.0001,0.0001,24.055239,250.82953,243.03845,55.123035,17.542387,158.12415,1.4873775,589.27386,296.3057,411.60425,0.8852042,12.706512,
P010097,"1,4-poly(2-isopropylbuta-1,3-diene)",CC(C)C(*)=CCC*,CC(C)C(=C)C=C,,4.1138334,3.9194632,3.8162525,89.86162,5.707751,1.3008658,1.8695694,1.574306,17.249489,23.072872,3.1438859,4.2153153,3.4738975,3.7078547,2.486653,3.3484416,3.237419,3.6553793,2.8709793,3.05433,23.869642,3.8125763,13.6421585,522.8513,39.172707,464.51743,463.9366,99.353546,30.04072,302.22607,1.4208349,605.9681,343.79138,454.5747,0.94162554,16.05767,
P010098,polycyclopentene,*CCCC=C*,C1CC=CC1,,3.6695657,3.30097,3.5758395,98.72186,5.5968,1.5434225,1.9317721,1.6182525,28.83115,32.387383,3.4715896,4.505457,3.8069446,4.063212,2.6583443,3.6732664,3.5644712,4.006917,3.1614757,3.3693526,45.442688,0.97117615,8.40163,335.20154,18.054228,180.97488,177.88536,39.922264,12.851893,117.65624,1.5203897,618.65155,314.643,437.9889,1.0077603,18.658817,
P010099,"poly(5,5-dimethylhex-1-ene)",CC(C)(C)CCC(*)C*,CC(C)(C)CCC=C,,5.5596695,5.6652536,4.426142,76.17352,6.293849,0.5088179,1.6914977,1.4768293,13.267092,18.120283,2.6041417,3.4289315,2.7617981,2.8764305,2.2818823,2.7005029,2.6481547,2.845346,2.4554076,2.5478287,22.819012,13.691544,15.145344,565.18604,40.559895,451.04993,435.12286,98.16659,30.361656,275.77246,1.3379837,581.48145,319.07086,431.99597,0.9100075,15.59856,
P010100,polycyclobutene,*C1CCC1*,C1CC=C1,,5.7343616,5.773424,4.3456984,82.16679,6.6661305,0.63723564,1.7215401,1.501725,22.684498,25.190401,2.6990242,3.4894254,2.8795526,3.0119119,2.3100648,2.8186085,2.7516918,2.9800596,2.5200083,2.6393547,34.95732,24.762478,21.707882,758.0709,10.196154,83.888214,82.36742,20.195461,6.959943,59.083344,1.3914521,615.44385,349.23114,455.54935,0.9993856,16.87437,
P010100,polycyclobutene,*C1CCC1*,C1CC=C1,,5.7343616,5.773424,4.3456984,82.16679,6.6661305,0.63723564,1.7215401,1.501725,22.684498,25.190401,2.6990242,3.4894254,2.8795526,3.0119119,2.3100648,2.8186085,2.7516918,2.9800596,2.5200083,2.6393547,34.95732,24.762478,21.707882,758.0709,10.196154,83.888214,82.36742,20.195461,6.959943,59.083344,1.3914521,615.44385,349.23114,455.54935,0.9993856,16.87437,
P010101,polyacetylene,*C=C*,C#C,,2.259428,1.8823704,3.1309602,102.3165,4.8402786,2.0197227,2.053701,1.665684,26.166304,25.888401,3.8231022,4.9817758,4.2609763,4.593302,2.794569,4.0920587,3.9448664,4.5246487,3.4410172,3.687332,24.415686,19.907795,26.15953,899.09875,21.018272,224.79367,211.52235,48.026558,15.174976,134.6485,1.2626207,607.074,356.85144,479.52625,1.1551927,22.93217,
P010102,polycycloheptene,*CCCCCC=C*,C1CCC=CCC1,,3.7927175,3.506659,3.683932,89.97279,5.5437355,1.3175821,1.8597726,1.5761784,24.541515,29.926117,3.2770798,4.2066045,3.5686991,3.7747688,2.5565138,3.4592972,3.3640893,3.7268827,2.9912145,3.1838012,50.271675,0.0001,3.2966309,223.4602,18.083874,172.74417,165.2366,38.66022,12.725223,108.800186,1.5593823,614.78284,285.07336,407.33966,0.9639215,16.372658,
P010103,poly(bicyclo[2.2.1]hept-2-ene),*C=CC1CCC(*)C1,C1CC2CC1C=C2,,5.1743135,5.094817,4.0874515,91.316376,6.4229527,1.0574552,1.7933035,1.5391842,25.914524,31.006737,2.9914873,3.822438,3.2425401,3.4045608,2.3976939,3.1550727,3.065225,3.3638394,2.7366016,2.9099278,33.704895,22.665874,24.18179,836.0394,24.752728,268.74786,258.9917,58.400616,18.296824,169.78265,1.5536399,602.404,331.65735,460.62927,0.9723444,18.26764,
P010103,poly(bicyclo[2.2.1]hept-2-ene),*C=CC1CCC(*)C1,C1CC2CC1C=C2,,5.1743135,5.094817,4.0874515,91.316376,6.4229527,1.0574552,1.7933035,1.5391842,25.914524,31.006737,2.9914873,3.822438,3.2425401,3.4045608,2.3976939,3.1550727,3.065225,3.3638394,2.7366016,2.9099278,33.704895,22.665874,24.18179,836.0394,24.752728,268.74786,258.9917,58.400616,18.296824,169.78265,1.5536399,602.404,331.65735,460.62927,0.9723444,18.26764,
P010103,polynorbornene,*C=CC1CCC(*)C1,C1CC2CC1C=C2,,5.1743135,5.094817,4.0874515,91.316376,6.4229527,1.0574552,1.7933035,1.5391842,25.914524,31.006737,2.9914873,3.822438,3.2425401,3.4045608,2.3976939,3.1550727,3.065225,3.3638394,2.7366016,2.9099278,33.704895,22.665874,24.18179,836.0394,24.752728,268.74786,258.9917,58.400616,18.296824,169.78265,1.5536399,602.404,331.65735,460.62927,0.9723444,18.26764,
P010103,polynorbornene,*C=CC1CCC(*)C1,C1CC2CC1C=C2,,5.1743135,5.094817,4.0874515,91.316376,6.4229527,1.0574552,1.7933035,1.5391842,25.914524,31.006737,2.9914873,3.822438,3.2425401,3.4045608,2.3976939,3.1550727,3.065225,3.3638394,2.7366016,2.9099278,33.704895,22.665874,24.18179,836.0394,24.752728,268.74786,258.9917,58.400616,18.296824,169.78265,1.5536399,602.404,331.65735,460.62927,0.9723444,18.26764,
P010104,"trans-1,4-poly(5-methylhepta-1,3-diene)",CCC(C)C(C*)C=C*,CCC(C)C=CC=C,,4.393831,4.2517185,3.9674876,83.376915,5.7462926,1.0650827,1.8283052,1.5531007,13.387413,19.250277,3.0547879,4.01632,3.3506117,3.5543478,2.442247,3.2436986,3.1409223,3.5070198,2.7957783,2.9696774,25.228634,10.711792,16.22662,601.1748,37.390198,429.66357,420.2954,92.34594,28.207968,269.55673,1.3822618,598.012,345.93826,457.50543,0.9137357,15.070238,
P010106,poly(cyclododecene),*CCCCCCCCCCC=C*,C1CCCCCC=CCCCC1,,3.9928005,3.814138,3.8067882,77.34184,5.5400662,1.009592,1.7463516,1.5068518,16.507582,24.051725,2.919315,3.7246397,3.1369834,3.2678714,2.3765485,3.0634804,2.9892123,3.2386656,2.6860445,2.836244,59.853134,0.0001,0.0001,0.0001,16.797485,145.60562,131.20001,33.45811,11.513738,84.543594,1.5553623,587.2049,253.51286,362.24475,0.90320116,13.493366,
P010107,"poly(penta-1,3-diene)",CC(C*)C=C*,CC=CC=C,,3.7925098,3.5797012,3.7233057,89.98703,5.515004,1.3883088,1.8957839,1.5898038,20.23031,25.203756,3.279468,4.313087,3.6234214,3.863232,2.5518205,3.495394,3.378974,3.8126574,2.9879427,3.18412,31.484184,6.981041,13.651688,559.4502,33.612434,391.79282,389.9468,83.80759,25.510216,254.7677,1.4340107,606.2045,331.62592,443.7791,0.98699117,17.37367,
P014362,polyacetylene,*C=C*,C#C,,2.259428,1.8823704,3.1309602,102.3165,4.8402786,2.0197227,2.053701,1.665684,26.166304,25.888401,3.8231022,4.9817758,4.2609763,4.593302,2.794569,4.0920587,3.9448664,4.5246487,3.4410172,3.687332,24.415686,19.907795,26.15953,899.09875,21.018272,224.79367,211.52235,48.026558,15.174976,134.6485,1.2626207,607.074,356.85144,479.52625,1.1551927,22.93217,
P014500,poly(methylenecyclohexane),*CC1(*)CCCCC1,C=C1CCCCC1,,6.07017,6.32432,4.440475,77.747665,6.879155,0.4671911,1.676731,1.468162,21.559217,26.182732,2.4704554,3.2381985,2.5760608,2.6750145,2.241797,2.5505984,2.49384,2.644774,2.359835,2.4256048,43.7585,22.582718,17.42744,587.99744,22.648497,252.17685,250.82208,55.270237,17.115173,166.88544,1.4957014,585.44116,347.08664,446.94482,0.9296216,15.996033,
P014503,poly(3-methylcyclooctene),CC(CCCCC*)C=C*,CC1CCCCCC=C1,,3.8473053,3.674974,3.8066883,80.38081,5.4235888,1.1267891,1.8297511,1.5520529,12.313143,19.257643,3.090828,4.013631,3.3860881,3.57652,2.458316,3.276722,3.1760566,3.5354679,2.824724,2.9995167,37.024445,0.0001,0.0001,69.86206,28.303066,307.5036,299.05722,66.824425,20.966267,194.4346,1.4462731,588.83765,298.65128,411.8498,0.8987154,12.842131,
P014525,"cis-1,4-poly(2-tert-butyl-1,3-butadiene)",CC(C)(C)C(*)=CCC*,CC(C)(C)C(=C)C=C,,4.4999666,4.3203664,3.9400578,88.27211,5.9134173,1.161223,1.8221548,1.5509288,15.617357,21.124989,3.0519886,4.039121,3.346573,3.5503936,2.4381099,3.237592,3.1378536,3.5037463,2.792093,2.9659534,23.561733,14.153511,19.496124,680.28357,37.09413,427.30423,420.90002,92.07847,28.112776,271.39185,1.374033,603.9354,350.0491,461.3783,0.93950677,16.262337,
P020001,polystyrene,*CC(*)c1ccccc1,C=Cc1ccccc1,,4.5258937,4.2406335,4.0896897,88.42032,5.7027974,1.1351862,1.7982565,1.5359248,34.85314,32.682976,2.655041,3.5517092,2.7945566,2.961926,2.3976278,2.7202163,2.6806452,2.9229329,2.5606618,2.620778,4.829179,27.41967,38.31953,1629.7034,10.007811,96.4347,102.38987,22.315456,7.323145,71.600235,1.2549068,621.50684,348.89496,462.12836,1.1279086,24.189857,
P020001,polyvinylbenzene,*CC(*)c1ccccc1,C=Cc1ccccc1,,4.5258937,4.2406335,4.0896897,88.42032,5.7027974,1.1351862,1.7982565,1.5359248,34.85314,32.682976,2.655041,3.5517092,2.7945566,2.961926,2.3976278,2.7202163,2.6806452,2.9229329,2.5606618,2.620778,4.829179,27.41967,38.31953,1629.7034,10.007811,96.4347,102.38987,22.315456,7.323145,71.600235,1.2549068,621.50684,348.89496,462.12836,1.1279086,24.189857,
P020002,poly(2-methylstyrene),Cc1ccccc1C(*)C*,Cc1ccccc1C=C,,4.8490615,4.6438885,4.0068893,95.432755,6.2007384,1.2000033,1.7931299,1.5412691,37.236877,36.917377,2.7905488,3.6560485,2.9587147,3.1176364,2.4151173,2.891181,2.8362255,3.0797105,2.6384895,2.7412076,18.290764,33.4235,35.942238,1180.908,4.2098303,32.052517,46.871643,8.74582,3.02056,38.165043,1.3951352,619.7738,364.67102,454.26385,1.0796881,23.476025,
P020002,poly(o-methylstyrene),Cc1ccccc1C(*)C*,Cc1ccccc1C=C,,4.8490615,4.6438885,4.0068893,95.432755,6.2007384,1.2000033,1.7931299,1.5412691,37.236877,36.917377,2.7905488,3.6560485,2.9587147,3.1176364,2.4151173,2.891181,2.8362255,3.0797105,2.6384895,2.7412076,18.290764,33.4235,35.942238,1180.908,4.2098303,32.052517,46.871643,8.74582,3.02056,38.165043,1.3951352,619.7738,364.67102,454.26385,1.0796881,23.476025,
P020003,poly(2-ethylstyrene),CCc1ccccc1C(*)C*,CCc1ccccc1C=C,,4.884857,4.6908407,4.05787,93.07025,6.1504655,1.1049796,1.7805998,1.5316703,36.20114,35.781933,2.752977,3.5875816,2.909395,3.053381,2.4017107,2.845758,2.7964609,3.0185091,2.610258,2.7056267,20.459072,33.560085,34.993546,1097.9154,4.2460713,31.520235,44.8209,8.61341,3.0108767,36.31898,1.3781753,620.3588,359.9077,450.86774,1.0836649,23.088446,
P020004,poly[2-(hydroxymethyl)styrene],OCc1ccccc1C(*)C*,OCc1ccccc1C=C,,4.8433504,4.6151505,4.009535,95.48695,6.188339,1.1978291,1.7892185,1.5371016,38.59468,37.67583,2.8107855,3.6334858,2.9799778,3.125637,2.4171023,2.9139805,2.8598623,3.0898786,2.6483555,2.7569222,20.00168,36.92691,36.957466,1203.1084,3.379189,23.6266,35.135513,6.7005787,2.3915513,29.25306,1.3917457,613.2207,354.08862,441.8391,1.1008174,23.961058,
P020005,poly[2-(methoxymethyl)styrene],COCc1ccccc1C(*)C*,COCc1ccccc1C=C,,4.8546968,4.604162,4.061243,92.82988,6.1050735,1.1050918,1.7921263,1.541505,40.49842,39.763115,2.8746405,3.642354,3.0551457,3.1919668,2.4239888,2.986608,2.9314556,3.1588492,2.684717,2.813178,27.06644,38.130054,36.47605,1184.7622,2.3849187,13.261901,19.312302,4.1063986,1.6221088,17.009504,1.443892,603.8031,323.01886,416.07858,1.1124023,23.889967,
P020006,poly(2-ethoxymethylstyrene),CCOCc1ccccc1C(*)C*,CCOCc1ccccc1C=C,,4.985935,4.751657,4.1218824,90.69492,6.1397295,1.023097,1.7787598,1.5362777,40.661884,40.445457,2.876828,3.6217046,3.0620842,3.188955,2.4130719,2.9942374,2.9372618,3.159981,2.679893,2.813137,33.253284,34.62215,34.322556,1140.7095,2.163865,10.513433,14.61186,3.4329107,1.4285202,13.406389,1.4831963,604.07764,303.21503,400.18756,1.1057565,23.38303,
